Kategorie,OriginalPath,Modell,EditType,InstructionOrPrompt,Seed,OutputPath
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_111.png,instruct_pix2pix,instruction,smooth skin slightly,522076858,human_manipulated_instruct_pix2pix_smooth-skin-slightly_522076858.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_216.png,instruct_pix2pix,instruction,smooth skin slightly,190406972,human_manipulated_instruct_pix2pix_smooth-skin-slightly_190406972.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_32.png,instruct_pix2pix,instruction,add wrinkles around eyes,104352560,human_manipulated_instruct_pix2pix_add-wrinkles-around-eyes_104352560.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_68.png,instruct_pix2pix,instruction,add wrinkles around eyes,721265181,human_manipulated_instruct_pix2pix_add-wrinkles-around-eyes_721265181.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_41.png,instruct_pix2pix,instruction,add wrinkles around eyes,94824578,human_manipulated_instruct_pix2pix_add-wrinkles-around-eyes_94824578.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_237.png,instruct_pix2pix,instruction,add wrinkles around eyes,323284956,human_manipulated_instruct_pix2pix_add-wrinkles-around-eyes_323284956.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_166.png,instruct_pix2pix,instruction,add wrinkles around eyes,332901040,human_manipulated_instruct_pix2pix_add-wrinkles-around-eyes_332901040.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_107.png,instruct_pix2pix,instruction,add wrinkles around eyes,808092733,human_manipulated_instruct_pix2pix_add-wrinkles-around-eyes_808092733.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_277.png,instruct_pix2pix,instruction,reduce wrinkles,16515217,human_manipulated_instruct_pix2pix_reduce-wrinkles_16515217.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_193.png,instruct_pix2pix,instruction,reduce wrinkles,727212813,human_manipulated_instruct_pix2pix_reduce-wrinkles_727212813.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_207.png,instruct_pix2pix,instruction,reduce wrinkles,812261259,human_manipulated_instruct_pix2pix_reduce-wrinkles_812261259.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_133.png,instruct_pix2pix,instruction,reduce wrinkles,749619092,human_manipulated_instruct_pix2pix_reduce-wrinkles_749619092.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_115.png,instruct_pix2pix,instruction,reduce wrinkles,19645856,human_manipulated_instruct_pix2pix_reduce-wrinkles_19645856.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_115.png,instruct_pix2pix,instruction,reduce wrinkles,417549203,human_manipulated_instruct_pix2pix_reduce-wrinkles_417549203.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_121.png,instruct_pix2pix,instruction,make person smile,100513238,human_manipulated_instruct_pix2pix_make-person-smile_100513238.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_227.png,instruct_pix2pix,instruction,make person smile,531241518,human_manipulated_instruct_pix2pix_make-person-smile_531241518.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_66.png,instruct_pix2pix,instruction,make person smile,265000985,human_manipulated_instruct_pix2pix_make-person-smile_265000985.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_172.png,instruct_pix2pix,instruction,make person smile,520338830,human_manipulated_instruct_pix2pix_make-person-smile_520338830.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_177.png,instruct_pix2pix,instruction,make person smile,908390491,human_manipulated_instruct_pix2pix_make-person-smile_908390491.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_187.png,instruct_pix2pix,instruction,make person smile,248544284,human_manipulated_instruct_pix2pix_make-person-smile_248544284.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_55.png,instruct_pix2pix,instruction,make person neutral expression,665541687,human_manipulated_instruct_pix2pix_make-person-neutral-expression_665541687.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_271.png,instruct_pix2pix,instruction,make person neutral expression,102364546,human_manipulated_instruct_pix2pix_make-person-neutral-expression_102364546.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_6.png,instruct_pix2pix,instruction,make person neutral expression,681060027,human_manipulated_instruct_pix2pix_make-person-neutral-expression_681060027.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_234.png,instruct_pix2pix,instruction,make person neutral expression,11176276,human_manipulated_instruct_pix2pix_make-person-neutral-expression_11176276.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_89.png,instruct_pix2pix,instruction,make person neutral expression,204332032,human_manipulated_instruct_pix2pix_make-person-neutral-expression_204332032.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_34.png,instruct_pix2pix,instruction,make person neutral expression,184616476,human_manipulated_instruct_pix2pix_make-person-neutral-expression_184616476.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_57.png,instruct_pix2pix,instruction,make person serious expression,330343264,human_manipulated_instruct_pix2pix_make-person-serious-expression_330343264.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_147.png,instruct_pix2pix,instruction,make person serious expression,261275348,human_manipulated_instruct_pix2pix_make-person-serious-expression_261275348.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_53.png,instruct_pix2pix,instruction,make person serious expression,724752448,human_manipulated_instruct_pix2pix_make-person-serious-expression_724752448.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_207.png,instruct_pix2pix,instruction,make person serious expression,9705755,human_manipulated_instruct_pix2pix_make-person-serious-expression_9705755.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_161.png,instruct_pix2pix,instruction,make person serious expression,325769217,human_manipulated_instruct_pix2pix_make-person-serious-expression_325769217.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_45.png,instruct_pix2pix,instruction,make person serious expression,110158587,human_manipulated_instruct_pix2pix_make-person-serious-expression_110158587.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_85.png,instruct_pix2pix,instruction,close mouth slightly,80874340,human_manipulated_instruct_pix2pix_close-mouth-slightly_80874340.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_299.png,instruct_pix2pix,instruction,close mouth slightly,596739893,human_manipulated_instruct_pix2pix_close-mouth-slightly_596739893.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_114.png,instruct_pix2pix,instruction,close mouth slightly,456066748,human_manipulated_instruct_pix2pix_close-mouth-slightly_456066748.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_170.png,instruct_pix2pix,instruction,close mouth slightly,966394976,human_manipulated_instruct_pix2pix_close-mouth-slightly_966394976.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_49.png,instruct_pix2pix,instruction,close mouth slightly,214731919,human_manipulated_instruct_pix2pix_close-mouth-slightly_214731919.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_88.png,instruct_pix2pix,instruction,close mouth slightly,74464963,human_manipulated_instruct_pix2pix_close-mouth-slightly_74464963.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_216.png,instruct_pix2pix,instruction,open mouth slightly,361975793,human_manipulated_instruct_pix2pix_open-mouth-slightly_361975793.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_280.png,instruct_pix2pix,instruction,open mouth slightly,884948489,human_manipulated_instruct_pix2pix_open-mouth-slightly_884948489.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_252.png,instruct_pix2pix,instruction,open mouth slightly,91039152,human_manipulated_instruct_pix2pix_open-mouth-slightly_91039152.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_85.png,instruct_pix2pix,instruction,open mouth slightly,644340895,human_manipulated_instruct_pix2pix_open-mouth-slightly_644340895.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_140.png,instruct_pix2pix,instruction,open mouth slightly,269790430,human_manipulated_instruct_pix2pix_open-mouth-slightly_269790430.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_125.png,instruct_pix2pix,instruction,open mouth slightly,89033357,human_manipulated_instruct_pix2pix_open-mouth-slightly_89033357.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_85.png,instruct_pix2pix,instruction,add subtle makeup,567893829,human_manipulated_instruct_pix2pix_add-subtle-makeup_567893829.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_224.png,instruct_pix2pix,instruction,add subtle makeup,575679550,human_manipulated_instruct_pix2pix_add-subtle-makeup_575679550.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_179.png,instruct_pix2pix,instruction,add subtle makeup,459415100,human_manipulated_instruct_pix2pix_add-subtle-makeup_459415100.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_54.png,instruct_pix2pix,instruction,add subtle makeup,470975972,human_manipulated_instruct_pix2pix_add-subtle-makeup_470975972.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_162.png,instruct_pix2pix,instruction,add subtle makeup,411680340,human_manipulated_instruct_pix2pix_add-subtle-makeup_411680340.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_21.png,instruct_pix2pix,instruction,add subtle makeup,428831967,human_manipulated_instruct_pix2pix_add-subtle-makeup_428831967.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_249.png,instruct_pix2pix,instruction,add heavy makeup,828443005,human_manipulated_instruct_pix2pix_add-heavy-makeup_828443005.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_135.png,instruct_pix2pix,instruction,add heavy makeup,411029431,human_manipulated_instruct_pix2pix_add-heavy-makeup_411029431.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_125.png,instruct_pix2pix,instruction,add heavy makeup,221506556,human_manipulated_instruct_pix2pix_add-heavy-makeup_221506556.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_221.png,instruct_pix2pix,instruction,add heavy makeup,37346858,human_manipulated_instruct_pix2pix_add-heavy-makeup_37346858.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_116.png,instruct_pix2pix,instruction,add heavy makeup,303041264,human_manipulated_instruct_pix2pix_add-heavy-makeup_303041264.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_214.png,instruct_pix2pix,instruction,add heavy makeup,798928238,human_manipulated_instruct_pix2pix_add-heavy-makeup_798928238.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_152.png,instruct_pix2pix,instruction,remove makeup,436418340,human_manipulated_instruct_pix2pix_remove-makeup_436418340.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_275.png,instruct_pix2pix,instruction,remove makeup,900977978,human_manipulated_instruct_pix2pix_remove-makeup_900977978.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_281.png,instruct_pix2pix,instruction,remove makeup,204650833,human_manipulated_instruct_pix2pix_remove-makeup_204650833.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_244.png,instruct_pix2pix,instruction,remove makeup,949126725,human_manipulated_instruct_pix2pix_remove-makeup_949126725.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_190.png,instruct_pix2pix,instruction,remove makeup,964883710,human_manipulated_instruct_pix2pix_remove-makeup_964883710.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_177.png,instruct_pix2pix,instruction,remove makeup,708411876,human_manipulated_instruct_pix2pix_remove-makeup_708411876.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_227.png,instruct_pix2pix,instruction,add scar on cheek,738515752,human_manipulated_instruct_pix2pix_add-scar-on-cheek_738515752.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_235.png,instruct_pix2pix,instruction,add scar on cheek,506947261,human_manipulated_instruct_pix2pix_add-scar-on-cheek_506947261.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_252.png,instruct_pix2pix,instruction,add scar on cheek,72200230,human_manipulated_instruct_pix2pix_add-scar-on-cheek_72200230.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_6.png,instruct_pix2pix,instruction,add scar on cheek,408456956,human_manipulated_instruct_pix2pix_add-scar-on-cheek_408456956.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_41.png,instruct_pix2pix,instruction,add scar on cheek,996474613,human_manipulated_instruct_pix2pix_add-scar-on-cheek_996474613.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_107.png,instruct_pix2pix,instruction,add scar on cheek,504247213,human_manipulated_instruct_pix2pix_add-scar-on-cheek_504247213.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_57.png,instruct_pix2pix,instruction,add a hat,841837394,human_manipulated_instruct_pix2pix_add-a-hat_841837394.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_300.png,instruct_pix2pix,instruction,add a hat,511502630,human_manipulated_instruct_pix2pix_add-a-hat_511502630.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_150.png,instruct_pix2pix,instruction,add a hat,955639453,human_manipulated_instruct_pix2pix_add-a-hat_955639453.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_266.png,instruct_pix2pix,instruction,add a hat,286192292,human_manipulated_instruct_pix2pix_add-a-hat_286192292.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_168.png,instruct_pix2pix,instruction,add a hat,495595945,human_manipulated_instruct_pix2pix_add-a-hat_495595945.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_20.png,instruct_pix2pix,instruction,add a hat,837973082,human_manipulated_instruct_pix2pix_add-a-hat_837973082.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\building\realistic\imagenet\imagenet_155.JPEG,instruct_pix2pix,instruction,make it nighttime with lit windows,95727429,building_manipulated_instruct_pix2pix_make-it-nighttime-with-lit-windows_95727429.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\building\realistic\imagenet\imagenet_171.JPEG,instruct_pix2pix,instruction,make it nighttime with lit windows,740688039,building_manipulated_instruct_pix2pix_make-it-nighttime-with-lit-windows_740688039.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\building\realistic\imagenet\imagenet_120.JPEG,instruct_pix2pix,instruction,make it nighttime with lit windows,300849298,building_manipulated_instruct_pix2pix_make-it-nighttime-with-lit-windows_300849298.jpg
